site_no,Year,Flashiness,DIVISION,PROVINCE,SECTION,station_nm,DRAIN_SQKM,huc_cd,LAT_GAGE,LNG_GAGE,STATE,alt_va,geometry
01516500,2001,0.444088269295694,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2002,0.47755457072326857,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2003,0.49523864762023956,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2004,0.6380862298648806,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2005,0.5163961731366146,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2006,0.4990682202135256,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2007,0.4433372992266508,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2008,0.5750797484211749,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2009,0.37695181854421866,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01516500,2010,0.6552219827461454,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Corey Creek near Mainesburg, PA",31.4838,02050104,41.790907,-77.014688,PA,1337.05,"c(1556124.3107, 2243476.8174)"
01539000,1981,0.270453640246666,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1982,0.22454763998106328,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1983,0.32885718700621575,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1984,0.30033098960281246,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1985,0.26100730893419255,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1986,0.35261058835527836,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1987,0.27562854255753416,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1988,0.26029635845681603,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1989,0.26577446113046965,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1990,0.3120658559668577,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1991,0.21643449968078643,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1992,0.25224834378847394,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1993,0.3313976790790884,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1994,0.26345299117895776,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1995,0.21404729402439562,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1996,0.4195418927542321,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1997,0.15500792564660476,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1998,0.33370233110330333,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,1999,0.3152172400840301,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2000,0.3184242790949477,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2001,0.2526994289669493,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2002,0.33940695325120196,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2003,0.3202438566873007,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2004,0.3359167573327602,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2005,0.44746980545440224,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2006,0.4742425527601181,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2007,0.26489400096035787,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2008,0.35357907286499995,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2009,0.23890158174261975,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01539000,2010,0.3510448652219216,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"Fishing Creek near Bloomsburg, PA",701.7795,02050107,41.078141,-76.431056,PA,543.84,"c(1619605.8865, 2175084.2697)"
01542810,1981,0.557936312021723,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1982,0.4204484551978946,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1983,0.39819439411366175,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1984,0.5069718717395253,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1985,0.41497596862506086,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1986,0.4227505482023216,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1987,0.3869209429897076,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1988,0.3438882764436632,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1989,0.40191438051106015,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1990,0.4087252931114136,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1991,0.37099407781252713,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1992,0.3849577321383117,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1993,0.4118570262408355,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1994,0.5152411831097847,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1995,0.3862989375758056,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1996,0.5434822262513048,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1997,0.3749872103136031,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1998,0.43127411580928987,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,1999,0.3403474330586436,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2000,0.38230366250490405,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2001,0.3664645250924657,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2002,0.41829135366033293,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2003,0.48061309185768586,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2004,0.5256902020953153,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2005,0.409805464815808,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2006,0.5169853346013313,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2007,0.4743914100163353,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2008,0.45290515466621206,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2009,0.4007919079214261,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01542810,2010,0.6350873693891346,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Waldy Run near Emporium, PA",13.6242,02050202,41.578952,-78.292512,PA,1263.62,"c(1457041.2756, 2199940.7922)"
01543000,1981,0.4139329548769269,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1982,0.27822864852890833,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1983,0.2683143859848943,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1984,0.4251766317034455,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1985,0.3185172971012103,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1986,0.2756966579354309,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1987,0.24396303476313264,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1988,0.2126125161215464,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1989,0.333106625713032,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1990,0.26510503994476775,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1991,0.2974418861552543,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1992,0.30785797467244225,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1993,0.32555916473317864,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1994,0.3619271976779562,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1995,0.27217269397543253,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1996,0.40894512543385614,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1997,0.2514056275928667,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1998,0.2997998316043656,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,1999,0.25410302354430064,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2000,0.2893607876277932,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2001,0.2643307684305029,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2002,0.3225857698491074,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2003,0.3349816745052769,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2004,0.42129408695541515,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2005,0.34045044609391245,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2006,0.3536856127886323,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2007,0.385962006657944,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2008,0.3503358068956532,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2009,0.336568130480056,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543000,2010,0.5220379145378511,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",705.4974,02050202,41.413396,-78.196952,PA,894.84,"c(1468263.3415, 2183204.367)"
01543500,1981,0.36528722556198606,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1982,0.27509648405946346,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1983,0.28921117828265314,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1984,0.32129391330588813,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1985,0.2905493282813475,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1986,0.2988917584451962,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1987,0.27757270764947056,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1988,0.2210924200892468,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1989,0.32162670784501346,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
01543500,1990,0.2872776643981248,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,02050202,41.317285,-78.10306,PA,769.36,"c(1477929.5222, 2174090.5307)"
